requestId,createdDate,closedDate,typeId,typeName,address,lat_lon,latitude,longitude,agencyId,agencyName,sourceId,srnumber,sourceName,councilId,councilName
10648467,2022-09-20 09:39:19,2022-09-23 15:15:11,4,Bulky Items,"841 S SERRANO AVE, 90005","(34.0566072162, -118.306774793)",34.0566072162,-118.306774793,3,Sanitation Bureau,7,1-2502099701,Mobile App,96,Wilshire Center - Koreatown
10648470,2022-09-20 09:39:28,2022-09-23 11:22:40,4,Bulky Items,"3750 S DELMAS TER, 90034","(34.0249290754, -118.398546752)",34.0249290754,-118.398546752,3,Sanitation Bureau,7,1-2502099771,Mobile App,65,Palms
10648469,2022-09-20 09:39:32,2022-09-22 16:35:08,4,Bulky Items,"6301 S 10TH AVE, 90043","(33.9827288208, -118.328103966)",33.9827288208,-118.328103966,3,Sanitation Bureau,8,1-2502101271,Phone Call,67,Park Mesa Heights
10651096,2022-09-20 09:39:38,2022-09-20 12:58:39,1,Graffiti,"8226 S WADSWORTH AVE, 90001","(33.9644296749, -118.25850445)",33.9644296749,-118.25850445,4,Office of Community Beautification,17,1-2502100541,Website,6,CANNDU
10648471,2022-09-20 09:39:42,2022-09-23 11:24:47,4,Bulky Items,"12917 W DEL SUR ST, 91340","(34.2888594356, -118.41425854)",34.2888594356,-118.41425854,3,Sanitation Bureau,8,1-2502100591,Phone Call,64,Pacoima
10648472,2022-09-20 09:39:50,2022-09-21 11:44:21,1,Graffiti,"3725 N STOCKBRIDGE AVE, 90032","(34.08873489, -118.16358615)",34.08873489,-118.16358615,4,Office of Community Beautification,17,1-2502101401,Website,43,LA-32
10648473,2022-09-20 09:40:05,2022-09-22 07:37:04,4,Bulky Items,"7929 N LLOYD AVE, 91605","(34.2148423374, -118.420810346)",34.2148423374,-118.420810346,3,Sanitation Bureau,8,1-2502103181,Phone Call,53,Noho West
10648476,2022-09-20 09:40:08,2022-09-23 16:33:44,6,Illegal Dumping,"2974 W SAN MARINO ST, 90006","(34.0543984827, -118.29422069)",34.0543984827,-118.29422069,3,Sanitation Bureau,8,1-2502101541,Phone Call,96,Wilshire Center - Koreatown
10648486,2022-09-20 09:40:26,2022-09-22 12:16:09,1,Graffiti,"3875 W WILSHIRE BLVD, 90010","(34.0618680501, -118.311243292)",34.0618680501,-118.311243292,4,Office of Community Beautification,7,1-2502103331,Mobile App,96,Wilshire Center - Koreatown
10648487,2022-09-20 09:40:34,2022-09-21 08:13:46,4,Bulky Items,"1022 W 18TH ST, 90731","(33.7280140472, -118.299647591)",33.7280140472,-118.299647591,3,Sanitation Bureau,8,1-2502100871,Phone Call,10,Central San Pedro
10648492,2022-09-20 09:40:44,2022-09-22 10:31:37,4,Bulky Items,"20142 W CLARK ST, 91367","(34.1725084999, -118.57251005)",34.1725084999,-118.57251005,3,Sanitation Bureau,8,1-2502101751,Phone Call,98,Woodland Hills-Warner Center
10648493,2022-09-20 09:40:45,2022-09-23 15:58:39,7,Metal/Appliances,"12917 W DEL SUR ST, 91340","(34.2888594356, -118.41425854)",34.2888594356,-118.41425854,3,Sanitation Bureau,8,1-2502101771,Phone Call,64,Pacoima
10648497,2022-09-20 09:40:57,2022-09-21 13:58:31,7,Metal/Appliances,"16737 W DEVONSHIRE ST, 91344","(34.2576379366, -118.497222199)",34.2576379366,-118.497222199,3,Sanitation Bureau,17,1-2502106031,Website,28,Granada Hills South
10648498,2022-09-20 09:40:59,2022-09-23 08:40:50,6,Illegal Dumping,"7535 N WOODMAN PL, 91405","(34.2072315784, -118.430181604)",34.2072315784,-118.430181604,3,Sanitation Bureau,8,1-2502106051,Phone Call,83,Van Nuys
10648520,2022-09-20 09:43:15,2022-09-22 14:17:13,4,Bulky Items,"6528 N FIRMAMENT AVE, 91406","(34.1895750522, -118.471636062)",34.1895750522,-118.471636062,3,Sanitation Bureau,8,1-2502106881,Phone Call,83,Van Nuys
10648526,2022-09-20 09:43:29,2022-09-23 06:52:54,4,Bulky Items,"5152 W MAPLEWOOD AVE, 90004","(34.0801725493, -118.315341081)",34.0801725493,-118.315341081,3,Sanitation Bureau,7,1-2502111961,Mobile App,32,Greater Wilshire
10648527,2022-09-20 09:43:33,2022-09-22 12:13:56,1,Graffiti,"3869 W WILSHIRE BLVD, 90010","(34.0618535692, -118.311148648)",34.0618535692,-118.311148648,4,Office of Community Beautification,7,1-2502111251,Mobile App,96,Wilshire Center - Koreatown
10648532,2022-09-20 09:44:02,2022-09-21 15:01:13,7,Metal/Appliances,"12430 W MILBANK ST, 91604","(34.153031894, -118.404175418)",34.153031894,-118.404175418,3,Sanitation Bureau,17,1-2502109671,Website,76,Studio City
10648536,2022-09-20 09:44:31,2022-09-22 16:24:56,7,Metal/Appliances,"6323 N LINDLEY AVE, 91335","(34.1842918698, -118.527490405)",34.1842918698,-118.527490405,3,Sanitation Bureau,17,1-2502109881,Website,80,Tarzana
10648541,2022-09-20 09:44:49,2022-09-22 12:16:59,1,Graffiti,"3881 W WILSHIRE BLVD, 90010","(34.0618586458, -118.311337121)",34.0618586458,-118.311337121,4,Office of Community Beautification,7,1-2502113301,Mobile App,96,Wilshire Center - Koreatown
10648540,2022-09-20 09:44:49,2022-09-22 07:09:38,7,Metal/Appliances,"3766 N DOVER PL, 90039","(34.1227480682, -118.26590487)",34.1227480682,-118.26590487,3,Sanitation Bureau,17,1-2502112551,Website,3,Atwater Village
10648542,2022-09-20 09:44:53,2022-09-21 09:07:37,4,Bulky Items,"2646 N QUEEN ST, 90039","(34.0981045401, -118.24541831)",34.0981045401,-118.24541831,3,Sanitation Bureau,8,1-2502111851,Phone Call,18,Elysian Valley Riverside
10648545,2022-09-20 09:44:56,2022-09-21 08:25:00,4,Bulky Items,"1371 W 19TH ST, 90732","(33.7269118933, -118.307592075)",33.7269118933,-118.307592075,3,Sanitation Bureau,8,1-2502112651,Phone Call,12,Coastal San Pedro
10648549,2022-09-20 09:45:24,2022-09-22 15:15:24,6,Illegal Dumping,"14730 W RUNNYMEDE ST, 91405","(34.2055612232, -118.454092797)",34.2055612232,-118.454092797,3,Sanitation Bureau,7,1-2502114241,Mobile App,83,Van Nuys
10648553,2022-09-20 09:45:36,2022-09-22 02:05:04,4,Bulky Items,"255 S CATALINA ST, 90004","(34.0693286711, -118.295625513)",34.0693286711,-118.295625513,3,Sanitation Bureau,7,1-2502116111,Mobile App,96,Wilshire Center - Koreatown
10648554,2022-09-20 09:45:38,2022-09-22 15:37:04,4,Bulky Items,"6323 N LINDLEY AVE, 91335","(34.1842918698, -118.527490405)",34.1842918698,-118.527490405,3,Sanitation Bureau,17,1-2502116151,Website,80,Tarzana
10648569,2022-09-20 09:46:59,2022-09-22 15:23:38,4,Bulky Items,"18047 W ERWIN ST, 91316","(34.1839949983, -118.526547572)",34.1839949983,-118.526547572,3,Sanitation Bureau,17,1-2502120941,Website,24,Encino
10648571,2022-09-20 09:47:08,2022-09-23 07:54:13,4,Bulky Items,"7100 N VARNA AVE, 91605","(34.199406829, -118.424266741)",34.199406829,-118.424266741,3,Sanitation Bureau,8,1-2502116731,Phone Call,53,Noho West
10648573,2022-09-20 09:47:14,2022-09-21 12:54:14,7,Metal/Appliances,"216 W 41ST ST, 90037","(34.0089618379, -118.276723667)",34.0089618379,-118.276723667,3,Sanitation Bureau,8,1-2502116781,Phone Call,99,Zapata King
10648575,2022-09-20 09:47:24,2022-09-22 09:28:48,2,Homeless Encampment,"ERWIN ST AT CEDROS AVE, 91411","(34.1836243014, -118.453121451)",34.1836243014,-118.453121451,3,Sanitation Bureau,8,1-2502121101,Phone Call,83,Van Nuys
10648578,2022-09-20 09:47:38,2022-09-22 12:37:04,6,Illegal Dumping,"1715 W 60TH ST, 90047","(33.9859897134, -118.307384131)",33.9859897134,-118.307384131,3,Sanitation Bureau,8,1-2502118781,Phone Call,19,Empowerment Congress Central
10648579,2022-09-20 09:47:40,2022-09-22 08:56:51,4,Bulky Items,"1211 W INNES AVE, 90026","(34.0715371192, -118.24873384)",34.0715371192,-118.24873384,3,Sanitation Bureau,8,1-2502123971,Phone Call,17,Echo Park
10648581,2022-09-20 09:47:50,2022-09-22 14:39:30,4,Bulky Items,"617 N NEW HAMPSHIRE AVE, 90004","(34.0823793317, -118.293043408)",34.0823793317,-118.293043408,3,Sanitation Bureau,8,1-2502123091,Phone Call,16,East Hollywood
10648582,2022-09-20 09:47:52,2022-09-23 16:29:00,4,Bulky Items,"5757 W LA MIRADA AVE, 90038","(34.0938569658, -118.315549173)",34.0938569658,-118.315549173,3,Sanitation Bureau,8,1-2502121351,Phone Call,41,Hollywood Studio District
10648584,2022-09-20 09:47:55,2022-09-22 10:11:10,4,Bulky Items,"5144 N WOODLEY AVE, 91436","(34.1632904558, -118.483496305)",34.1632904558,-118.483496305,3,Sanitation Bureau,8,1-2502124911,Phone Call,24,Encino
10648587,2022-09-20 09:48:21,2022-09-21 09:38:10,1,Graffiti,"2631 E CARLETON AVE, 90065","(34.0910124578, -118.226418333)",34.0910124578,-118.226418333,4,Office of Community Beautification,8,1-2502121571,Phone Call,29,Greater Cypress Park
10648588,2022-09-20 09:48:28,2022-09-21 11:17:16,6,Illegal Dumping,"7406 S CENTRAL AVE, 90001","(33.9729675279, -118.256322547)",33.9729675279,-118.256322547,3,Sanitation Bureau,8,1-2502124241,Phone Call,6,CANNDU
10651119,2022-09-20 09:48:31,2022-09-20 13:00:41,1,Graffiti,"2301 N GATES ST, 90031","(34.07212622, -118.206640838)",34.07212622,-118.206640838,4,Office of Community Beautification,7,1-2502125121,Mobile App,45,Lincoln Heights
10648591,2022-09-20 09:48:40,2022-09-22 13:17:52,4,Bulky Items,"606 N NEW HAMPSHIRE AVE, 90004","(34.0820073061, -118.292810978)",34.0820073061,-118.292810978,3,Sanitation Bureau,8,1-2502124351,Phone Call,16,East Hollywood
10648592,2022-09-20 09:48:41,2022-09-21 22:16:27,7,Metal/Appliances,"7100 N VARNA AVE, 91605","(34.199406829, -118.424266741)",34.199406829,-118.424266741,3,Sanitation Bureau,8,1-2502123421,Phone Call,53,Noho West
10648594,2022-09-20 09:48:45,2022-09-22 04:49:15,4,Bulky Items,"135 1/2 E 73RD ST, 90003","(33.9739200092, -118.27268566)",33.9739200092,-118.27268566,3,Sanitation Bureau,8,1-2502123441,Phone Call,6,CANNDU
10648620,2022-09-20 09:48:55,2022-09-20 09:50:32,1,Graffiti,"2500 E 103RD ST, 90002","(33.9429938554, -118.229604201)",33.9429938554,-118.229604201,4,Office of Community Beautification,18,1-2502121796,Work Crew,86,Watts
10648619,2022-09-20 09:48:55,2022-09-20 09:50:26,1,Graffiti,"10626 S WILMINGTON AVE, 90002","(33.9390150551, -118.23893417)",33.9390150551,-118.23893417,4,Office of Community Beautification,18,1-2502121791,Work Crew,86,Watts
10648614,2022-09-20 09:48:55,2022-09-20 09:50:11,1,Graffiti,"2025 E 107TH ST, 90002","(33.9389880357, -118.236434062)",33.9389880357,-118.236434062,4,Office of Community Beautification,18,1-2502121771,Work Crew,86,Watts
10648615,2022-09-20 09:48:55,2022-09-20 09:50:17,1,Graffiti,"10703 S HICKORY ST, 90059","(33.9387380169, -118.236001747)",33.9387380169,-118.236001747,4,Office of Community Beautification,18,1-2502121776,Work Crew,86,Watts
10648616,2022-09-20 09:48:55,2022-09-20 09:50:20,1,Graffiti,"10626 S WILMINGTON AVE, 90002","(33.9390150551, -118.23893417)",33.9390150551,-118.23893417,4,Office of Community Beautification,18,1-2502121781,Work Crew,86,Watts
10648617,2022-09-20 09:48:55,2022-09-20 09:50:23,1,Graffiti,"10626 S WILMINGTON AVE, 90002","(33.9390150551, -118.23893417)",33.9390150551,-118.23893417,4,Office of Community Beautification,18,1-2502121786,Work Crew,86,Watts
10648599,2022-09-20 09:48:56,2022-09-22 17:02:37,6,Illegal Dumping,"14651 W COHASSET ST, 91405","(34.2067401601, -118.452679294)",34.2067401601,-118.452679294,3,Sanitation Bureau,7,1-2502121841,Mobile App,83,Van Nuys
10648627,2022-09-20 09:48:56,2022-09-20 09:50:47,1,Graffiti,"10424 S GRAHAM AVE, 90002","(33.9408088988, -118.24253708)",33.9408088988,-118.24253708,4,Office of Community Beautification,18,1-2502121817,Work Crew,86,Watts
10648624,2022-09-20 09:48:56,2022-09-20 09:50:40,1,Graffiti,"1950 E 103RD ST, 90002","(33.9429648041, -118.237889469)",33.9429648041,-118.237889469,4,Office of Community Beautification,18,1-2502121807,Work Crew,86,Watts
10648622,2022-09-20 09:48:56,2022-09-20 09:50:37,1,Graffiti,"2501 E 103RD ST, 90002","(33.9431862006, -118.229602859)",33.9431862006,-118.229602859,4,Office of Community Beautification,18,1-2502121802,Work Crew,86,Watts
10648626,2022-09-20 09:48:56,2022-09-20 09:50:43,1,Graffiti,"1803 E 97TH ST, 90002","(33.9482615748, -118.240548091)",33.9482615748,-118.240548091,4,Office of Community Beautification,18,1-2502121812,Work Crew,86,Watts
10648598,2022-09-20 09:49:02,2022-09-21 07:54:19,4,Bulky Items,"4918 N VENTURA CANYON AVE, 91423","(34.1600373815, -118.428960134)",34.1600373815,-118.428960134,3,Sanitation Bureau,8,1-2502125901,Phone Call,72,Sherman Oaks
10648600,2022-09-20 09:49:06,2022-09-23 16:29:23,4,Bulky Items,"5757 W LA MIRADA AVE, 90038","(34.0938569658, -118.315549173)",34.0938569658,-118.315549173,3,Sanitation Bureau,8,1-2502125301,Phone Call,41,Hollywood Studio District
10648602,2022-09-20 09:49:09,2022-09-21 16:27:35,4,Bulky Items,"1211 W INNES AVE, 90026","(34.0715371192, -118.24873384)",34.0715371192,-118.24873384,3,Sanitation Bureau,8,1-2502123551,Phone Call,17,Echo Park
10648606,2022-09-20 09:49:24,2022-09-22 16:47:18,4,Bulky Items,"363 N STANLEY AVE, 90036","(34.0779327884, -118.356500812)",34.0779327884,-118.356500812,3,Sanitation Bureau,7,1-2502125391,Mobile App,50,Mid City West
10648609,2022-09-20 09:49:38,2022-09-21 07:27:15,7,Metal/Appliances,"135 1/2 E 73RD ST, 90003","(33.9739200092, -118.27268566)",33.9739200092,-118.27268566,3,Sanitation Bureau,8,1-2502124681,Phone Call,6,CANNDU
10651100,2022-09-20 09:49:45,2022-09-20 12:59:05,1,Graffiti,"2311 N GATES ST, 90031","(34.0724054093, -118.20664638)",34.0724054093,-118.20664638,4,Office of Community Beautification,7,1-2502124731,Mobile App,45,Lincoln Heights
10650747,2022-09-20 09:50:19,2022-09-20 12:32:21,3,Animal Remains,"6711 N HASKELL AVE, 91406","(34.1924362599, -118.475243917)",34.1924362599,-118.475243917,3,Sanitation Bureau,7,1-2502130911,Mobile App,44,Lake Balboa
10648623,2022-09-20 09:50:37,2022-09-22 16:39:06,7,Metal/Appliances,"14225 W NORDHOFF ST, 91402","(34.2355127765, -118.4428269)",34.2355127765,-118.4428269,3,Sanitation Bureau,7,1-2502131961,Mobile App,66,Panorama City
10648625,2022-09-20 09:50:43,2022-09-21 08:19:40,5,Electronic Waste,"2114 N VALENTINE ST, 90026","(34.0891435947, -118.248037298)",34.0891435947,-118.248037298,3,Sanitation Bureau,8,1-2502126571,Phone Call,17,Echo Park
10651089,2022-09-20 09:51:00,2022-09-20 12:58:07,1,Graffiti,"2331 N GATES ST, 90031","(34.0729491911, -118.206657174)",34.0729491911,-118.206657174,4,Office of Community Beautification,7,1-2502132121,Mobile App,45,Lincoln Heights
10648680,2022-09-20 09:51:59,2022-09-20 09:55:28,1,Graffiti,"814 W 82ND ST, 90044","(33.9641551252, -118.287671924)",33.9641551252,-118.287671924,4,Office of Community Beautification,18,1-2502130826,Work Crew,21,Empowerment Congress Southeast
10648677,2022-09-20 09:51:59,2022-09-20 09:55:22,1,Graffiti,"6225 S FIGUEROA ST, 90003","(33.9825240625, -118.282967124)",33.9825240625,-118.282967124,4,Office of Community Beautification,18,1-2502130806,Work Crew,85,Voices
10648682,2022-09-20 09:51:59,2022-09-20 09:55:34,1,Graffiti,"8201 S HOOVER ST, 90044","(33.964078559, -118.287379357)",33.964078559,-118.287379357,4,Office of Community Beautification,18,1-2502130841,Work Crew,21,Empowerment Congress Southeast
10648679,2022-09-20 09:51:59,2022-09-20 09:55:25,1,Graffiti,"814 W 82ND ST, 90044","(33.9641551252, -118.287671924)",33.9641551252,-118.287671924,4,Office of Community Beautification,18,1-2502130821,Work Crew,21,Empowerment Congress Southeast
10648674,2022-09-20 09:51:59,2022-09-20 09:55:19,1,Graffiti,"8509 S FIGUEROA ST, 90003","(33.9608178167, -118.283049024)",33.9608178167,-118.283049024,4,Office of Community Beautification,18,1-2502130801,Work Crew,21,Empowerment Congress Southeast
10648686,2022-09-20 09:52:00,2022-09-20 09:55:45,1,Graffiti,"900 W 65TH ST, 90044","(33.9800009897, -118.289348003)",33.9800009897,-118.289348003,4,Office of Community Beautification,18,1-2502130858,Work Crew,19,Empowerment Congress Central
10648687,2022-09-20 09:52:00,2022-09-20 09:55:49,1,Graffiti,"5972 S WESTERN AVE, 90047","(33.986105256, -118.308819386)",33.986105256,-118.308819386,4,Office of Community Beautification,18,1-2502130863,Work Crew,19,Empowerment Congress Central
10648689,2022-09-20 09:52:00,2022-09-20 09:55:52,1,Graffiti,"1532 W FLORENCE AVE, 90047","(33.9743956878, -118.303717972)",33.9743956878,-118.303717972,4,Office of Community Beautification,18,1-2502130868,Work Crew,22,Empowerment Congress Southwest
10648684,2022-09-20 09:52:00,2022-09-20 09:55:40,1,Graffiti,"900 W 79TH ST, 90044","(33.9677035353, -118.28969521)",33.9677035353,-118.28969521,4,Office of Community Beautification,18,1-2502130847,Work Crew,0,No council
10648685,2022-09-20 09:52:00,2022-09-20 09:55:42,1,Graffiti,"6521 S VERMONT AVE, 90044","(33.9799836846, -118.292023843)",33.9799836846,-118.292023843,4,Office of Community Beautification,18,1-2502130852,Work Crew,19,Empowerment Congress Central
10648906,2022-09-20 09:52:01,2022-09-20 10:11:09,1,Graffiti,"1508 S FIGUEROA ST, 90015","(34.0383253587, -118.26941903)",34.0383253587,-118.26941903,4,Office of Community Beautification,18,1-2502130873,Work Crew,14,Downtown Los Angeles
10648693,2022-09-20 09:52:01,2022-09-20 09:56:03,1,Graffiti,"6520 S CRENSHAW BLVD, 90043","(33.9800721507, -118.330691727)",33.9800721507,-118.330691727,4,Office of Community Beautification,18,1-2502130883,Work Crew,67,Park Mesa Heights
10648695,2022-09-20 09:52:01,2022-09-20 09:56:06,1,Graffiti,"3463 W FLORENCE AVE, 90043","(33.9746715879, -118.33294167)",33.9746715879,-118.33294167,4,Office of Community Beautification,18,1-2502130889,Work Crew,67,Park Mesa Heights
10648692,2022-09-20 09:52:01,2022-09-20 09:56:00,1,Graffiti,"2600 W SOUTHWEST DR, 90043","(33.9814181143, -118.321618037)",33.9814181143,-118.321618037,4,Office of Community Beautification,18,1-2502130878,Work Crew,67,Park Mesa Heights
10649258,2022-09-20 09:52:01,2022-09-20 10:40:25,1,Graffiti,"1433 W FLORENCE AVE, 90047","(33.9747302671, -118.301403482)",33.9747302671,-118.301403482,4,Office of Community Beautification,18,1-2502130894,Work Crew,19,Empowerment Congress Central
10648649,2022-09-20 09:53:00,2022-09-23 11:16:55,4,Bulky Items,"7241 N VASSAR AVE, 91303","(34.2017598694, -118.604554194)",34.2017598694,-118.604554194,3,Sanitation Bureau,7,1-2502135131,Mobile App,7,Canoga Park
10648651,2022-09-20 09:53:22,2022-09-21 13:19:31,4,Bulky Items,"1204 W INNES AVE, 90026","(34.0713113379, -118.248654316)",34.0713113379,-118.248654316,3,Sanitation Bureau,8,1-2502137091,Phone Call,17,Echo Park
10648653,2022-09-20 09:53:27,2022-09-23 15:35:37,2,Homeless Encampment,"21555 W OXNARD ST, 91367","(34.1794233546, -118.59943394)",34.1794233546,-118.59943394,3,Sanitation Bureau,17,1-2502137111,Website,98,Woodland Hills-Warner Center
10648656,2022-09-20 09:53:33,2022-09-21 11:17:08,4,Bulky Items,"10925 W BLUFFSIDE DR, 91604","(34.1411422111, -118.367779474)",34.1411422111,-118.367779474,3,Sanitation Bureau,7,1-2502137161,Mobile App,76,Studio City
10650399,2022-09-20 09:53:53,2022-09-20 12:02:11,1,Graffiti,"2345 N GATES ST, 90031","(34.0732802337, -118.206663745)",34.0732802337,-118.206663745,4,Office of Community Beautification,7,1-2502135521,Mobile App,45,Lincoln Heights
10648659,2022-09-20 09:54:09,2022-09-21 14:06:02,4,Bulky Items,"3300 N BERRY DR, 91604","(34.1331216429, -118.378493719)",34.1331216429,-118.378493719,3,Sanitation Bureau,17,1-2502137341,Website,76,Studio City
10648660,2022-09-20 09:54:11,2022-09-22 13:32:13,4,Bulky Items,"5200 W HOLLYWOOD BLVD, 90027","(34.1016030016, -118.303487445)",34.1016030016,-118.303487445,3,Sanitation Bureau,7,1-2502134771,Mobile App,16,East Hollywood
10648663,2022-09-20 09:54:28,2022-09-23 15:12:42,6,Illegal Dumping,"1123 E 106TH ST, 90002","(33.9401938858, -118.256001348)",33.9401938858,-118.256001348,3,Sanitation Bureau,8,1-2502134881,Phone Call,21,Empowerment Congress Southeast
10648664,2022-09-20 09:54:38,2022-09-21 16:27:50,4,Bulky Items,"1204 W INNES AVE, 90026","(34.071259924, -118.248481553)",34.071259924,-118.248481553,3,Sanitation Bureau,8,1-2502138941,Phone Call,17,Echo Park
10648668,2022-09-20 09:55:01,2022-09-21 12:53:57,1,Graffiti,"2345 N GATES ST, 90031","(34.0732802337, -118.206663745)",34.0732802337,-118.206663745,4,Office of Community Beautification,7,1-2502137581,Mobile App,45,Lincoln Heights
10648747,2022-09-20 09:55:06,2022-09-20 10:00:13,2,Homeless Encampment,"6716 W SELMA AVE, 90028","(34.0995802876, -118.33699542)",34.0995802876,-118.33699542,3,Sanitation Bureau,18,1-2502139111,Work Crew,9,Central Hollywood
10648676,2022-09-20 09:55:21,2022-09-22 13:13:38,4,Bulky Items,"LYMAN PL AT LEXINGTON AVE, 90029","(34.0934486797, -118.288708036)",34.0934486797,-118.288708036,3,Sanitation Bureau,17,1-2502139221,Website,16,East Hollywood
10648690,2022-09-20 09:55:51,2022-09-21 12:54:51,1,Graffiti,"2345 N GATES ST, 90031","(34.0732802337, -118.206663745)",34.0732802337,-118.206663745,4,Office of Community Beautification,7,1-2502141911,Mobile App,45,Lincoln Heights
